movie_id,title,year,industry,language,country,genre,director,cast,runtime_minutes,rating,overview,keywords,rag_text,data_type
1488,Tollywood Story 2024 488,2024,Tollywood,Telugu,India,Adventure,Priya Reddy,Mia Taylor; Ayaan Khan,97,6.7,"Tollywood Story 2024 488 is a adventure film released in 2024. It follows Mia Taylor and Ayaan Khan through a story involving journey, exploration, discovery. The film is directed by Priya Reddy and belongs to the Tollywood film industry.","journey, exploration, discovery","Title: Tollywood Story 2024 488. Year: 2024. Industry: Tollywood. Language: Telugu. Country: India. Genre: Adventure. Director: Priya Reddy. Cast: Mia Taylor, Ayaan Khan. Runtime: 97 minutes. Rating: 6.7. Overview: Tollywood Story 2024 488 is a adventure film released in 2024. It follows Mia Taylor and Ayaan Khan through a story involving journey, exploration, discovery. The film is directed by Priya Reddy and belongs to the Tollywood film industry. Keywords: journey, exploration, discovery.",synthetic_demo_data
1030,Tollywood Story 2021 030,2021,Tollywood,Telugu,India,Crime,Nisha Kapoor,Olivia Wilson; Ananya Reddy,131,6.5,"Tollywood Story 2021 030 is a crime film released in 2021. It follows Olivia Wilson and Ananya Reddy through a story involving police, conspiracy, investigation. The film is directed by Nisha Kapoor and belongs to the Tollywood film industry.","police, conspiracy, investigation","Title: Tollywood Story 2021 030. Year: 2021. Industry: Tollywood. Language: Telugu. Country: India. Genre: Crime. Director: Nisha Kapoor. Cast: Olivia Wilson, Ananya Reddy. Runtime: 131 minutes. Rating: 6.5. Overview: Tollywood Story 2021 030 is a crime film released in 2021. It follows Olivia Wilson and Ananya Reddy through a story involving police, conspiracy, investigation. The film is directed by Nisha Kapoor and belongs to the Tollywood film industry. Keywords: police, conspiracy, investigation.",synthetic_demo_data
708,Bollywood Story 2024 208,2024,Bollywood,Hindi,India,Adventure,Sophia Wilson,Sophia Davis; Vivek Rao,162,8.5,"Bollywood Story 2024 208 is a adventure film released in 2024. It follows Sophia Davis and Vivek Rao through a story involving journey, exploration, discovery. The film is directed by Sophia Wilson and belongs to the Bollywood film industry.","journey, exploration, discovery","Title: Bollywood Story 2024 208. Year: 2024. Industry: Bollywood. Language: Hindi. Country: India. Genre: Adventure. Director: Sophia Wilson. Cast: Sophia Davis, Vivek Rao. Runtime: 162 minutes. Rating: 8.5. Overview: Bollywood Story 2024 208 is a adventure film released in 2024. It follows Sophia Davis and Vivek Rao through a story involving journey, exploration, discovery. The film is directed by Sophia Wilson and belongs to the Bollywood film industry. Keywords: journey, exploration, discovery.",synthetic_demo_data
333,Hollywood Story 2023 333,2023,Hollywood,English,United States,Comedy,Vikram Singh,Vivek Rao; Emma Brown,146,6.7,"Hollywood Story 2023 333 is a comedy film released in 2023. It follows Vivek Rao and Emma Brown through a story involving friendship, humor, unexpected events. The film is directed by Vikram Singh and belongs to the Hollywood film industry.","friendship, humor, unexpected events","Title: Hollywood Story 2023 333. Year: 2023. Industry: Hollywood. Language: English. Country: United States. Genre: Comedy. Director: Vikram Singh. Cast: Vivek Rao, Emma Brown. Runtime: 146 minutes. Rating: 6.7. Overview: Hollywood Story 2023 333 is a comedy film released in 2023. It follows Vivek Rao and Emma Brown through a story involving friendship, humor, unexpected events. The film is directed by Vikram Singh and belongs to the Hollywood film industry. Keywords: friendship, humor, unexpected events.",synthetic_demo_data
430,Hollywood Story 2022 430,2022,Hollywood,English,United States,Crime,Emma Brooks,Noah Smith; Rahul Verma,96,8.8,"Hollywood Story 2022 430 is a crime film released in 2022. It follows Noah Smith and Rahul Verma through a story involving police, conspiracy, investigation. The film is directed by Emma Brooks and belongs to the Hollywood film industry.","police, conspiracy, investigation","Title: Hollywood Story 2022 430. Year: 2022. Industry: Hollywood. Language: English. Country: United States. Genre: Crime. Director: Emma Brooks. Cast: Noah Smith, Rahul Verma. Runtime: 96 minutes. Rating: 8.8. Overview: Hollywood Story 2022 430 is a crime film released in 2022. It follows Noah Smith and Rahul Verma through a story involving police, conspiracy, investigation. The film is directed by Emma Brooks and belongs to the Hollywood film industry. Keywords: police, conspiracy, investigation.",synthetic_demo_data
1243,Tollywood Story 2024 243,2024,Tollywood,Telugu,India,Comedy,Daniel Carter,Rahul Verma; Mia Taylor,164,7.5,"Tollywood Story 2024 243 is a comedy film released in 2024. It follows Rahul Verma and Mia Taylor through a story involving friendship, humor, unexpected events. The film is directed by Daniel Carter and belongs to the Tollywood film industry.","friendship, humor, unexpected events","Title: Tollywood Story 2024 243. Year: 2024. Industry: Tollywood. Language: Telugu. Country: India. Genre: Comedy. Director: Daniel Carter. Cast: Rahul Verma, Mia Taylor. Runtime: 164 minutes. Rating: 7.5. Overview: Tollywood Story 2024 243 is a comedy film released in 2024. It follows Rahul Verma and Mia Taylor through a story involving friendship, humor, unexpected events. The film is directed by Daniel Carter and belongs to the Tollywood film industry. Keywords: friendship, humor, unexpected events.",synthetic_demo_data
426,Hollywood Story 2025 426,2025,Hollywood,English,United States,Science Fiction,Nisha Kapoor,Olivia Wilson; Ananya Reddy,149,6.7,"Hollywood Story 2025 426 is a science fiction film released in 2025. It follows Olivia Wilson and Ananya Reddy through a story involving technology, future, artificial intelligence. The film is directed by Nisha Kapoor and belongs to the Hollywood film industry.","technology, future, artificial intelligence","Title: Hollywood Story 2025 426. Year: 2025. Industry: Hollywood. Language: English. Country: United States. Genre: Science Fiction. Director: Nisha Kapoor. Cast: Olivia Wilson, Ananya Reddy. Runtime: 149 minutes. Rating: 6.7. Overview: Hollywood Story 2025 426 is a science fiction film released in 2025. It follows Olivia Wilson and Ananya Reddy through a story involving technology, future, artificial intelligence. The film is directed by Nisha Kapoor and belongs to the Hollywood film industry. Keywords: technology, future, artificial intelligence.",synthetic_demo_data
629,Bollywood Story 2022 129,2022,Bollywood,Hindi,India,Mystery,Vikram Singh,Vivek Rao; Emma Brown,95,8.1,"Bollywood Story 2022 129 is a mystery film released in 2022. It follows Vivek Rao and Emma Brown through a story involving clues, investigation, hidden truth. The film is directed by Vikram Singh and belongs to the Bollywood film industry.","clues, investigation, hidden truth","Title: Bollywood Story 2022 129. Year: 2022. Industry: Bollywood. Language: Hindi. Country: India. Genre: Mystery. Director: Vikram Singh. Cast: Vivek Rao, Emma Brown. Runtime: 95 minutes. Rating: 8.1. Overview: Bollywood Story 2022 129 is a mystery film released in 2022. It follows Vivek Rao and Emma Brown through a story involving clues, investigation, hidden truth. The film is directed by Vikram Singh and belongs to the Bollywood film industry. Keywords: clues, investigation, hidden truth.",synthetic_demo_data
1112,Tollywood Story 2026 112,2026,Tollywood,Telugu,India,Drama,Sophia Wilson,Sophia Davis; Vivek Rao,138,7.7,"Tollywood Story 2026 112 is a drama film released in 2026. It follows Sophia Davis and Vivek Rao through a story involving family, ambition, relationships. The film is directed by Sophia Wilson and belongs to the Tollywood film industry.","family, ambition, relationships","Title: Tollywood Story 2026 112. Year: 2026. Industry: Tollywood. Language: Telugu. Country: India. Genre: Drama. Director: Sophia Wilson. Cast: Sophia Davis, Vivek Rao. Runtime: 138 minutes. Rating: 7.7. Overview: Tollywood Story 2026 112 is a drama film released in 2026. It follows Sophia Davis and Vivek Rao through a story involving family, ambition, relationships. The film is directed by Sophia Wilson and belongs to the Tollywood film industry. Keywords: family, ambition, relationships.",synthetic_demo_data
678,Bollywood Story 2022 178,2022,Bollywood,Hindi,India,Adventure,Emma Brooks,Noah Smith; Rahul Verma,114,6.7,"Bollywood Story 2022 178 is a adventure film released in 2022. It follows Noah Smith and Rahul Verma through a story involving journey, exploration, discovery. The film is directed by Emma Brooks and belongs to the Bollywood film industry.","journey, exploration, discovery","Title: Bollywood Story 2022 178. Year: 2022. Industry: Bollywood. Language: Hindi. Country: India. Genre: Adventure. Director: Emma Brooks. Cast: Noah Smith, Rahul Verma. Runtime: 114 minutes. Rating: 6.7. Overview: Bollywood Story 2022 178 is a adventure film released in 2022. It follows Noah Smith and Rahul Verma through a story involving journey, exploration, discovery. The film is directed by Emma Brooks and belongs to the Bollywood film industry. Keywords: journey, exploration, discovery.",synthetic_demo_data
694,Bollywood Story 2024 194,2024,Bollywood,Hindi,India,Thriller,Maya Sharma,Emma Brown; Ravi Patel,145,8.9,"Bollywood Story 2024 194 is a thriller film released in 2024. It follows Emma Brown and Ravi Patel through a story involving suspense, investigation, danger. The film is directed by Maya Sharma and belongs to the Bollywood film industry.","suspense, investigation, danger","Title: Bollywood Story 2024 194. Year: 2024. Industry: Bollywood. Language: Hindi. Country: India. Genre: Thriller. Director: Maya Sharma. Cast: Emma Brown, Ravi Patel. Runtime: 145 minutes. Rating: 8.9. Overview: Bollywood Story 2024 194 is a thriller film released in 2024. It follows Emma Brown and Ravi Patel through a story involving suspense, investigation, danger. The film is directed by Maya Sharma and belongs to the Bollywood film industry. Keywords: suspense, investigation, danger.",synthetic_demo_data
758,Bollywood Story 2025 258,2025,Bollywood,Hindi,India,Adventure,Nisha Kapoor,Olivia Wilson; Ananya Reddy,107,8.4,"Bollywood Story 2025 258 is a adventure film released in 2025. It follows Olivia Wilson and Ananya Reddy through a story involving journey, exploration, discovery. The film is directed by Nisha Kapoor and belongs to the Bollywood film industry.","journey, exploration, discovery","Title: Bollywood Story 2025 258. Year: 2025. Industry: Bollywood. Language: Hindi. Country: India. Genre: Adventure. Director: Nisha Kapoor. Cast: Olivia Wilson, Ananya Reddy. Runtime: 107 minutes. Rating: 8.4. Overview: Bollywood Story 2025 258 is a adventure film released in 2025. It follows Olivia Wilson and Ananya Reddy through a story involving journey, exploration, discovery. The film is directed by Nisha Kapoor and belongs to the Bollywood film industry. Keywords: journey, exploration, discovery.",synthetic_demo_data
255,Hollywood Story 2022 255,2022,Hollywood,English,United States,Romance,Daniel Carter,Rahul Verma; Mia Taylor,167,7.6,"Hollywood Story 2022 255 is a romance film released in 2022. It follows Rahul Verma and Mia Taylor through a story involving love, relationships, emotional journey. The film is directed by Daniel Carter and belongs to the Hollywood film industry.","love, relationships, emotional journey","Title: Hollywood Story 2022 255. Year: 2022. Industry: Hollywood. Language: English. Country: United States. Genre: Romance. Director: Daniel Carter. Cast: Rahul Verma, Mia Taylor. Runtime: 167 minutes. Rating: 7.6. Overview: Hollywood Story 2022 255 is a romance film released in 2022. It follows Rahul Verma and Mia Taylor through a story involving love, relationships, emotional journey. The film is directed by Daniel Carter and belongs to the Hollywood film industry. Keywords: love, relationships, emotional journey.",synthetic_demo_data
1095,Tollywood Story 2023 095,2023,Tollywood,Telugu,India,Romance,Kiran Varma,Ananya Reddy; Sophia Davis,100,7.3,"Tollywood Story 2023 095 is a romance film released in 2023. It follows Ananya Reddy and Sophia Davis through a story involving love, relationships, emotional journey. The film is directed by Kiran Varma and belongs to the Tollywood film industry.","love, relationships, emotional journey","Title: Tollywood Story 2023 095. Year: 2023. Industry: Tollywood. Language: Telugu. Country: India. Genre: Romance. Director: Kiran Varma. Cast: Ananya Reddy, Sophia Davis. Runtime: 100 minutes. Rating: 7.3. Overview: Tollywood Story 2023 095 is a romance film released in 2023. It follows Ananya Reddy and Sophia Davis through a story involving love, relationships, emotional journey. The film is directed by Kiran Varma and belongs to the Tollywood film industry. Keywords: love, relationships, emotional journey.",synthetic_demo_data
917,Bollywood Story 2023 417,2023,Bollywood,Hindi,India,Fantasy,Vikram Singh,Vivek Rao; Emma Brown,167,7.4,"Bollywood Story 2023 417 is a fantasy film released in 2023. It follows Vivek Rao and Emma Brown through a story involving magic, kingdom, legend. The film is directed by Vikram Singh and belongs to the Bollywood film industry.","magic, kingdom, legend","Title: Bollywood Story 2023 417. Year: 2023. Industry: Bollywood. Language: Hindi. Country: India. Genre: Fantasy. Director: Vikram Singh. Cast: Vivek Rao, Emma Brown. Runtime: 167 minutes. Rating: 7.4. Overview: Bollywood Story 2023 417 is a fantasy film released in 2023. It follows Vivek Rao and Emma Brown through a story involving magic, kingdom, legend. The film is directed by Vikram Singh and belongs to the Bollywood film industry. Keywords: magic, kingdom, legend.",synthetic_demo_data
